INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTSTK    ,IDFCFIRSTB,30/12/2025,00000079.00,PE      ,00000000.02,00000000.02,00000000.01,00000000.01,000000003969700,           890400,              096,              069,       70355141.50,          13541.50
OPTSTK    ,IDFCFIRSTB,30/12/2025,00000080.00,CE      ,00000005.20,00000005.40,00000004.52,00000004.61,000000004878650,           742000,              080,              066,       63025201.75,        3665201.75
OPTSTK    ,IDFCFIRSTB,30/12/2025,00000080.00,PE      ,00000000.03,00000000.04,00000000.01,00000000.01,000000010248875,          6891325,              743,              504,      551401532.50,          95532.50
OPTSTK    ,IDFCFIRSTB,30/12/2025,00000081.00,CE      ,00000004.21,00000004.39,00000003.55,00000003.56,000000002244550,           278250,              030,              029,       23630845.00,        1092595.00
OPTSTK    ,IDFCFIRSTB,30/12/2025,00000081.00,PE      ,00000000.02,00000000.02,00000000.01,00000000.01,000000002615550,          1836450,              198,              099,      148774988.25,          22538.25
OPTSTK    ,IDFCFIRSTB,30/12/2025,00000082.00,CE      ,00000003.30,00000003.58,00000002.49,00000002.59,000000003635800,          1131550,              122,              098,       96124430.50,        3337330.50
OPTSTK    ,IDFCFIRSTB,30/12/2025,00000082.00,PE      ,00000000.02,00000000.04,00000000.01,00000000.02,000000005082700,          2921625,              315,              233,      239636134.50,          62884.50
OPTSTK    ,IDFCFIRSTB,30/12/2025,00000083.00,CE      ,00000002.23,00000002.50,00000001.59,00000001.69,000000001966300,          1827175,              197,              129,      155497415.50,        3841890.50
OPTSTK    ,IDFCFIRSTB,30/12/2025,00000083.00,PE      ,00000000.04,00000000.06,00000000.02,00000000.03,000000003645075,          3886225,              419,              274,      322686710.50,         130035.50
OPTSTK    ,IDFCFIRSTB,30/12/2025,00000084.00,CE      ,00000001.29,00000001.55,00000000.63,00000000.74,000000002411500,          2263100,              244,              212,      192366375.25,        2265975.25
OPTSTK    ,IDFCFIRSTB,30/12/2025,00000084.00,PE      ,00000000.14,00000000.18,00000000.05,00000000.14,000000003682175,          7967225,              859,              643,      670123758.50,         876858.50
OPTSTK    ,IDFCFIRSTB,30/12/2025,00000085.00,CE      ,00000000.64,00000000.73,00000000.16,00000000.19,000000006140050,         13003550,             1402,             1142,     1109714516.75,        4412766.75
OPTSTK    ,IDFCFIRSTB,30/12/2025,00000085.00,PE      ,00000000.40,00000000.69,00000000.17,00000000.59,000000002597000,          6204975,              669,              590,      529869712.75,        2446837.75
OPTSTK    ,IDFCFIRSTB,30/12/2025,00000086.00,CE      ,00000000.15,00000000.33,00000000.06,00000000.07,000000005824700,         13550775,             1461,             1024,     1167333135.50,        1966485.50
OPTSTK    ,IDFCFIRSTB,30/12/2025,00000086.00,PE      ,00000000.91,00000001.65,00000000.76,00000001.53,000000001279950,           602875,              065,              061,       52583035.75,         735785.75
OPTSTK    ,IDFCFIRSTB,30/12/2025,00000087.00,CE      ,00000000.04,00000000.08,00000000.02,00000000.02,000000005936000,          4767350,              514,              272,      414948103.50,         188653.50
OPTSTK    ,IDFCFIRSTB,30/12/2025,00000087.00,PE      ,00000001.73,00000002.43,00000001.73,00000002.43,000000000361725,           287525,              031,              030,       25643241.75,         628566.75
OPTSTK    ,IDFCFIRSTB,30/12/2025,00000088.00,CE      ,00000000.03,00000000.04,00000000.01,00000000.01,000000009525425,          1947750,              210,              114,      171444757.75,          42757.75
OPTSTK    ,IDFCFIRSTB,30/12/2025,00000088.00,PE      ,00000003.17,00000003.40,00000003.17,00000003.34,000000002810325,            74200,              008,              008,        6771121.00,         241521.00
OPTSTK    ,IDFCFIRSTB,30/12/2025,00000089.00,CE      ,00000000.01,00000000.02,00000000.01,00000000.01,000000003088575,           463750,              050,              020,       41279593.25,           5843.25
OPTSTK    ,IDFCFIRSTB,30/12/2025,00000090.00,CE      ,00000000.01,00000000.02,00000000.01,00000000.01,000000006362650,          3849125,              415,              129,      346460297.75,          39047.75
OPTSTK    ,IDFCFIRSTB,30/12/2025,00000090.00,PE      ,00000004.86,00000005.25,00000004.75,00000005.06,000000000389550,           306075,              033,              021,       29059038.75,        1512288.75
OPTSTK    ,IDFCFIRSTB,30/12/2025,00000092.00,CE      ,00000000.01,00000000.02,00000000.01,00000000.01,000000006084400,          1159375,              125,              043,      106675670.50,          13170.50
OPTSTK    ,IDFCFIRSTB,30/12/2025,00000092.00,PE      ,00000007.25,00000007.25,00000007.21,00000007.25,000000000324625,            74200,              008,              008,        7363422.50,         537022.50
OPTSTK    ,IDFCFIRSTB,30/12/2025,00000094.00,CE      ,00000000.01,00000000.02,00000000.01,00000000.01,000000000111300,            37100,              004,              004,        3487956.50,            556.50
OPTSTK    ,IDFCFIRSTB,30/12/2025,00000094.00,PE      ,00000009.40,00000009.47,00000009.40,00000009.42,000000000111300,            83475,              009,              003,        8633262.75,         786612.75
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000070.00,CE      ,00000015.27,00000015.40,00000015.10,00000015.10,000000000176225,            37100,              004,              004,        3163517.00,         566517.00
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000070.00,PE      ,00000000.08,00000000.08,00000000.06,00000000.06,000000000732725,            55650,              006,              005,        3899210.00,           3710.00
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000075.00,CE      ,00000010.90,00000011.00,00000010.25,00000010.25,000000001558200,           426650,              046,              039,       36503988.50,        4505238.50
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000075.00,PE      ,00000000.12,00000000.15,00000000.12,00000000.14,000000001048075,           575050,              062,              044,       43206845.50,          78095.50
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000076.00,PE      ,00000000.16,00000000.16,00000000.14,00000000.15,000000001548925,           704900,              076,              058,       53680732.00,         108332.00
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000077.00,CE      ,00000008.50,00000008.50,00000008.50,00000008.50,000000000139125,             9275,              001,              001,         793012.50,          78837.50
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000077.00,PE      ,00000000.20,00000000.22,00000000.19,00000000.20,000000003728550,          3626525,              391,              236,      279969306.75,         726881.75
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000078.00,CE      ,00000007.90,00000007.95,00000007.90,00000007.95,000000000148400,            27825,              003,              003,        2390631.25,         220281.25
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000078.00,PE      ,00000000.26,00000000.30,00000000.25,00000000.28,000000000908950,           417375,              045,              042,       32670816.50,         115566.50
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000079.00,PE      ,00000000.36,00000000.41,00000000.34,00000000.40,000000000918225,           732725,              079,              067,       58164081.50,         278806.50
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000080.00,CE      ,00000006.30,00000006.48,00000005.75,00000005.75,000000001836450,           417375,              045,              032,       35899815.00,        2509815.00
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000080.00,PE      ,00000000.50,00000000.55,00000000.44,00000000.53,000000005305300,          3394650,              366,              221,      273292976.25,        1720976.25
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000081.00,CE      ,00000005.74,00000005.74,00000004.95,00000004.95,000000000352450,           139125,              015,              015,       12002221.00,         733096.00
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000081.00,PE      ,00000000.62,00000000.74,00000000.62,00000000.71,000000002402225,           760550,              082,              066,       62133132.25,         528582.25
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000082.00,CE      ,00000004.60,00000004.83,00000004.14,00000004.19,000000001335600,           408100,              044,              041,       35271526.50,        1807326.50
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000082.00,PE      ,00000000.80,00000000.99,00000000.80,00000000.95,000000004025350,          1548925,              167,              099,      128432501.75,        1420651.75
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000083.00,CE      ,00000004.01,00000004.05,00000003.52,00000003.55,000000000519400,           408100,              044,              025,       35433653.50,        1561353.50
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000083.00,PE      ,00000001.15,00000001.30,00000001.05,00000001.28,000000001363425,           751275,              081,              061,       63263476.50,         907651.50
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000084.00,CE      ,00000003.58,00000003.58,00000002.81,00000002.88,000000001010975,           528675,              057,              054,       46090164.75,        1681464.75
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000084.00,PE      ,00000001.73,00000001.73,00000001.44,00000001.67,000000001604575,          1085175,              117,              093,       92882261.50,        1727561.50
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000085.00,CE      ,00000002.69,00000002.89,00000002.26,00000002.32,000000009302825,          5333125,              575,              503,      467141032.75,       13825407.75
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000085.00,PE      ,00000001.90,00000002.22,00000001.80,00000002.14,000000005917450,          5054875,              545,              452,      439881807.75,       10217432.75
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000086.00,CE      ,00000002.27,00000002.41,00000001.84,00000001.87,000000003487400,          2773225,              299,              220,      244217799.00,        5720449.00
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000086.00,PE      ,00000002.40,00000002.75,00000002.29,00000002.68,000000002235275,          1762250,              190,              140,      156047237.50,        4493737.50
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000087.00,CE      ,00000002.00,00000002.00,00000001.48,00000001.52,000000002031225,          1446900,              156,              120,      128326766.75,        2446466.75
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000087.00,PE      ,00000002.96,00000003.21,00000002.82,00000003.20,000000000222600,           139125,              015,              014,       12531081.50,         427206.50
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000088.00,CE      ,00000001.53,00000001.55,00000001.15,00000001.19,000000003543050,          5583550,              602,              328,      498928498.25,        7576098.25
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000088.00,PE      ,00000003.59,00000003.92,00000003.59,00000003.77,000000000194775,            55650,              006,              006,        5104032.50,         206832.50
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000089.00,CE      ,00000001.20,00000001.25,00000000.92,00000000.94,000000001354150,          1233575,              133,              100,      111036404.50,        1248229.50
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000089.00,PE      ,00000004.64,00000004.64,00000004.64,00000004.64,000000000027825,            27825,              003,              003,        2605533.00,         129108.00
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000090.00,CE      ,00000000.98,00000000.99,00000000.72,00000000.74,000000018967375,          5796875,              625,              449,      526665756.75,        4947006.75
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000090.00,PE      ,00000005.05,00000005.58,00000004.82,00000005.53,000000001586025,           445200,              048,              034,       42322288.75,        2254288.75
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000091.00,CE      ,00000000.75,00000000.78,00000000.54,00000000.56,000000001020250,           519400,              056,              048,       47585944.00,         320544.00
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000092.00,CE      ,00000000.57,00000000.60,00000000.43,00000000.44,000000004442725,          1428350,              154,              124,      132108091.50,         699891.50
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000092.00,PE      ,00000007.10,00000007.25,00000007.00,00000007.25,000000000194775,            92750,              010,              010,        9189762.75,         656762.75
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000094.00,CE      ,00000000.35,00000000.37,00000000.25,00000000.25,000000002253825,          2680475,              289,              215,      252777140.00,         812490.00
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000096.00,CE      ,00000000.22,00000000.22,00000000.15,00000000.16,000000001650950,          1855000,              200,              121,      178409448.00,         329448.00
OPTSTK    ,IDFCFIRSTB,27/01/2026,00000096.00,PE      ,00000010.30,00000010.80,00000010.30,00000010.80,000000000092750,           111300,              012,              007,       11877657.75,        1192857.75
OPTSTK    ,IDFCFIRSTB,24/02/2026,00000068.00,PE      ,00000000.22,00000000.22,00000000.22,00000000.22,000000000018550,             9275,              001,              001,         632740.50,           2040.50
OPTSTK    ,IDFCFIRSTB,24/02/2026,00000080.00,CE      ,00000006.85,00000006.85,00000006.85,00000006.85,000000000083475,             9275,              001,              001,         805533.75,          63533.75
OPTSTK    ,IDFCFIRSTB,24/02/2026,00000080.00,PE      ,00000001.23,00000001.27,00000000.96,00000000.96,000000000018550,            27825,              003,              003,        2258091.50,          32091.50
OPTSTK    ,IDFCFIRSTB,24/02/2026,00000086.00,CE      ,00000003.30,00000003.30,00000003.25,00000003.25,000000000064925,            27825,              003,              003,        2483845.00,          90895.00
OPTSTK    ,IDFCFIRSTB,24/02/2026,00000090.00,CE      ,00000003.89,00000003.89,00000001.91,00000001.91,000000000250425,           111300,              012,              009,       10265570.00,         248570.00
OPTSTK    ,IEX       ,30/12/2025,00000110.00,PE      ,00000000.01,00000000.01,00000000.01,00000000.01,000000000345000,            71250,              019,              005,        7838212.50,            712.50
OPTSTK    ,IEX       ,30/12/2025,00000120.00,PE      ,00000000.05,00000000.06,00000000.01,00000000.03,000000000547500,           266250,              071,              049,       31957462.50,           7462.50
OPTSTK    ,IEX       ,30/12/2025,00000122.50,PE      ,00000000.02,00000000.06,00000000.02,00000000.03,000000000221250,           288750,              077,              076,       35382787.50,          10912.50
OPTSTK    ,IEX       ,30/12/2025,00000125.00,PE      ,00000000.05,00000000.06,00000000.02,00000000.02,000000001087500,          1132500,              302,              207,      141606637.50,          44137.50
OPTSTK    ,IEX       ,30/12/2025,00000127.50,PE      ,00000000.12,00000000.12,00000000.02,00000000.04,000000000386250,          2370000,              632,              541,      302330700.00,         155700.00
OPTSTK    ,IEX       ,30/12/2025,00000130.00,CE      ,00000005.50,00000005.50,00000003.13,00000003.78,000000000577500,           165000,              044,              036,       22067587.50,         617587.50
OPTSTK    ,IEX       ,30/12/2025,00000130.00,PE      ,00000000.16,00000000.45,00000000.05,00000000.18,000000002377500,          4777500,             1274,              959,      621962775.00,         887775.00
OPTSTK    ,IEX       ,30/12/2025,00000132.50,CE      ,00000002.22,00000002.30,00000001.00,00000001.80,000000000296250,           693750,              185,              151,       92966662.50,        1044787.50
OPTSTK    ,IEX       ,30/12/2025,00000132.50,PE      ,00000000.23,00000000.95,00000000.08,00000000.64,000000000480000,          8835000,             2356,             1695,     1175262187.50,        4624687.50
OPTSTK    ,IEX       ,30/12/2025,00000135.00,CE      ,00000001.13,00000001.13,00000000.22,00000000.51,000000000817500,          6161250,             1643,             1280,      834787012.50,        3018262.50
OPTSTK    ,IEX       ,30/12/2025,00000135.00,PE      ,00000001.00,00000002.55,00000000.89,00000001.93,000000001616250,          4211250,             1123,              834,      575741400.00,        7222650.00
OPTSTK    ,IEX       ,30/12/2025,00000137.50,CE      ,00000000.58,00000000.58,00000000.07,00000000.10,000000001608750,          4515000,             1204,              912,      621456225.00,         643725.00
OPTSTK    ,IEX       ,30/12/2025,00000137.50,PE      ,00000003.57,00000004.74,00000002.78,00000004.04,000000000686250,           288750,              077,              065,       40828125.00,        1125000.00
OPTSTK    ,IEX       ,30/12/2025,00000140.00,CE      ,00000000.28,00000000.28,00000000.01,00000000.03,000000004016250,          5947500,             1586,              864,      833000587.50,         350587.50
OPTSTK    ,IEX       ,30/12/2025,00000140.00,PE      ,00000005.36,00000007.34,00000005.03,00000006.39,000000001413750,          1038750,              277,              204,      151656637.50,        6231637.50
OPTSTK    ,IEX       ,30/12/2025,00000142.50,CE      ,00000000.07,00000000.08,00000000.01,00000000.02,000000001316250,          1406250,              375,              239,      200434912.50,          44287.50
OPTSTK    ,IEX       ,30/12/2025,00000142.50,PE      ,00000007.54,00000009.71,00000007.54,00000009.56,000000000911250,           161250,              043,              032,       24443100.00,        1464975.00
OPTSTK    ,IEX       ,30/12/2025,00000145.00,CE      ,00000000.05,00000000.06,00000000.01,00000000.01,000000003858750,          2516250,              671,              328,      364929637.50,          73387.50
OPTSTK    ,IEX       ,30/12/2025,00000145.00,PE      ,00000010.58,00000012.20,00000010.01,00000011.44,000000001211250,           180000,              048,              046,       28174350.00,        2074350.00
OPTSTK    ,IEX       ,30/12/2025,00000147.50,CE      ,00000000.07,00000000.07,00000000.01,00000000.02,000000000896250,           352500,              094,              077,       52002750.00,           9000.00
OPTSTK    ,IEX       ,30/12/2025,00000147.50,PE      ,00000014.18,00000014.71,00000014.00,00000014.03,000000000660000,            52500,              014,              012,        8491800.00,         748050.00
OPTSTK    ,IEX       ,30/12/2025,00000150.00,CE      ,00000000.05,00000000.05,00000000.01,00000000.01,000000006772500,          2906250,              775,              359,      435995287.50,          57787.50
OPTSTK    ,IEX       ,30/12/2025,00000150.00,PE      ,00000015.16,00000017.26,00000015.16,00000016.50,000000002028750,           187500,              050,              041,       31242187.50,        3117187.50
OPTSTK    ,IEX       ,30/12/2025,00000152.50,CE      ,00000000.04,00000000.05,00000000.01,00000000.01,000000001290000,           183750,              049,              042,       28025475.00,           3600.00
OPTSTK    ,IEX       ,30/12/2025,00000152.50,PE      ,00000019.25,00000019.25,00000019.10,00000019.22,000000000498750,            60000,              016,              009,       10300800.00,        1150800.00
OPTSTK    ,IEX       ,30/12/2025,00000155.00,CE      ,00000000.02,00000000.04,00000000.01,00000000.01,000000001698750,           637500,              170,              082,       98826900.00,          14400.00
OPTSTK    ,IEX       ,30/12/2025,00000155.00,PE      ,00000021.85,00000021.85,00000021.85,00000021.85,000000000300000,             7500,              002,              002,        1326375.00,         163875.00
OPTSTK    ,IEX       ,30/12/2025,00000157.50,CE      ,00000000.02,00000000.03,00000000.01,00000000.01,000000000356250,            71250,              019,              017,       11223300.00,           1425.00
OPTSTK    ,IEX       ,30/12/2025,00000160.00,CE      ,00000000.01,00000000.02,00000000.01,00000000.01,000000003318750,           296250,              079,              049,       47403637.50,           3637.50
OPTSTK    ,IEX       ,30/12/2025,00000160.00,PE      ,00000026.00,00000027.00,00000025.82,00000026.63,000000000708750,            75000,              020,              017,       13980375.00,        1980375.00
OPTSTK    ,IEX       ,30/12/2025,00000162.50,PE      ,00000028.55,00000029.14,00000028.55,00000029.14,000000000026250,            11250,              003,              003,        2153737.50,         325612.50
OPTSTK    ,IEX       ,30/12/2025,00000165.00,CE      ,00000000.01,00000000.03,00000000.01,00000000.01,000000000783750,           142500,              038,              018,       23515012.50,           2512.50
OPTSTK    ,IEX       ,30/12/2025,00000165.00,PE      ,00000030.50,00000031.90,00000030.50,00000031.90,000000000168750,            26250,              007,              007,        5143462.50,         812212.50
OPTSTK    ,IEX       ,30/12/2025,00000170.00,CE      ,00000000.02,00000000.02,00000000.01,00000000.01,000000000862500,           341250,              091,              053,       58018762.50,           6262.50
OPTSTK    ,IEX       ,30/12/2025,00000170.00,PE      ,00000035.50,00000037.24,00000035.40,00000036.53,000000000543750,           360000,              096,              060,       74355562.50,       13155562.50
OPTSTK    ,IEX       ,27/01/2026,00000115.00,CE      ,00000020.30,00000020.30,00000019.88,00000019.88,000000000007500,             7500,              002,              002,        1013175.00,         150675.00
OPTSTK    ,IEX       ,27/01/2026,00000115.00,PE      ,00000000.58,00000000.68,00000000.58,00000000.64,000000000813750,          1410000,              376,              278,      163052025.00,         902025.00
OPTSTK    ,IEX       ,27/01/2026,00000120.00,PE      ,00000001.10,00000001.25,00000001.00,00000001.17,000000002103750,          1590000,              424,              285,      192654262.50,        1854262.50
OPTSTK    ,IEX       ,27/01/2026,00000122.50,CE      ,00000012.82,00000013.57,00000012.82,00000013.57,000000000015000,            26250,              007,              007,        3565162.50,         349537.50
OPTSTK    ,IEX       ,27/01/2026,00000122.50,PE      ,00000001.72,00000001.72,00000001.53,00000001.57,000000000067500,           112500,              030,              023,       13963050.00,         181800.00
OPTSTK    ,IEX       ,27/01/2026,00000125.00,CE      ,00000012.00,00000012.00,00000011.20,00000011.20,000000000026250,            26250,              007,              007,        3586500.00,         305250.00
OPTSTK    ,IEX       ,27/01/2026,00000125.00,PE      ,00000001.85,00000002.28,00000001.85,00000002.10,000000001608750,          1237500,              330,              245,      157306500.00,        2619000.00
OPTSTK    ,IEX       ,27/01/2026,00000127.50,PE      ,00000002.74,00000003.01,00000002.58,00000002.79,000000000712500,           240000,              064,              056,       31266937.50,         666937.50
OPTSTK    ,IEX       ,27/01/2026,00000130.00,CE      ,00000009.12,00000009.12,00000007.60,00000008.21,000000000551250,           330000,              088,              080,       45597825.00,        2697825.00
OPTSTK    ,IEX       ,27/01/2026,00000130.00,PE      ,00000003.17,00000003.97,00000003.16,00000003.64,000000001998750,          1338750,              357,              326,      178920900.00,        4883400.00
OPTSTK    ,IEX       ,27/01/2026,00000132.50,CE      ,00000006.76,00000006.84,00000006.28,00000006.74,000000000228750,           266250,              071,              068,       37018575.00,        1740450.00
OPTSTK    ,IEX       ,27/01/2026,00000132.50,PE      ,00000004.10,00000005.10,00000004.10,00000004.66,000000000618750,           521250,              139,              115,       71551200.00,        2485575.00
OPTSTK    ,IEX       ,27/01/2026,00000135.00,CE      ,00000005.92,00000006.15,00000005.08,00000005.49,000000002021250,          2396250,              639,              587,      336614587.50,       13120837.50
OPTSTK    ,IEX       ,27/01/2026,00000135.00,PE      ,00000005.80,00000006.42,00000005.49,00000005.96,000000002246250,          1946250,              519,              454,      274539937.50,       11796187.50
OPTSTK    ,IEX       ,27/01/2026,00000137.50,CE      ,00000005.20,00000005.20,00000004.06,00000004.45,000000000562500,           626250,              167,              150,       88885950.00,        2776575.00
OPTSTK    ,IEX       ,27/01/2026,00000137.50,PE      ,00000007.17,00000007.68,00000006.85,00000007.36,000000000472500,           341250,              091,              060,       49400662.50,        2478787.50
OPTSTK    ,IEX       ,27/01/2026,00000140.00,CE      ,00000004.01,00000004.10,00000003.24,00000003.54,000000003656250,          3150000,              840,              717,      452274075.00,       11274075.00
OPTSTK    ,IEX       ,27/01/2026,00000140.00,PE      ,00000008.00,00000009.57,00000008.00,00000008.94,000000002385000,           712500,              190,              171,      106124400.00,        6374400.00
OPTSTK    ,IEX       ,27/01/2026,00000142.50,CE      ,00000003.38,00000003.38,00000002.55,00000002.80,000000000506250,           408750,              109,              096,       59395387.50,        1148512.50
OPTSTK    ,IEX       ,27/01/2026,00000142.50,PE      ,00000010.50,00000011.13,00000010.50,00000010.65,000000000213750,           135000,              036,              019,       20688825.00,        1451325.00
OPTSTK    ,IEX       ,27/01/2026,00000145.00,CE      ,00000002.75,00000002.75,00000002.00,00000002.19,000000003506250,          1927500,              514,              419,      283762650.00,        4275150.00
OPTSTK    ,IEX       ,27/01/2026,00000145.00,PE      ,00000011.80,00000013.10,00000011.80,00000012.64,000000001016250,           142500,              038,              036,       22464975.00,        1802475.00
OPTSTK    ,IEX       ,27/01/2026,00000147.50,CE      ,00000001.52,00000002.01,00000001.52,00000001.71,000000000461250,           210000,              056,              038,       31341150.00,         366150.00
OPTSTK    ,IEX       ,27/01/2026,00000147.50,PE      ,00000015.15,00000015.15,00000014.95,00000014.95,000000000018750,             7500,              002,              002,        1219125.00,         112875.00
OPTSTK    ,IEX       ,27/01/2026,00000150.00,CE      ,00000001.70,00000001.70,00000001.27,00000001.37,000000003000000,          2212500,              590,              433,      335016825.00,        3141825.00
OPTSTK    ,IEX       ,27/01/2026,00000150.00,PE      ,00000016.05,00000017.36,00000016.01,00000016.67,000000000483750,           202500,              054,              045,       33752812.50,        3377812.50
OPTSTK    ,IEX       ,27/01/2026,00000152.50,CE      ,00000001.24,00000001.24,00000001.00,00000001.08,000000000258750,           120000,              032,              031,       18428737.50,         128737.50
OPTSTK    ,IEX       ,27/01/2026,00000155.00,CE      ,00000000.95,00000000.98,00000000.79,00000000.86,000000000618750,           405000,              108,              091,       63124200.00,         349200.00
OPTSTK    ,IEX       ,27/01/2026,00000155.00,PE      ,00000021.85,00000021.85,00000021.85,00000021.85,000000000045000,             3750,              001,              001,         663187.50,          81937.50
OPTSTK    ,IEX       ,27/01/2026,00000157.50,CE      ,00000000.78,00000000.78,00000000.63,00000000.68,000000000243750,           116250,              031,              028,       18385762.50,          76387.50
OPTSTK    ,IEX       ,27/01/2026,00000160.00,CE      ,00000000.67,00000000.67,00000000.49,00000000.55,000000001826250,          1455000,              388,              254,      233614087.50,         814087.50
OPTSTK    ,IEX       ,27/01/2026,00000160.00,PE      ,00000025.18,00000026.45,00000025.01,00000025.78,000000000262500,            67500,              018,              014,       12537675.00,        1737675.00
OPTSTK    ,IEX       ,27/01/2026,00000162.50,PE      ,00000028.00,00000028.00,00000028.00,00000028.00,000000000003750,             3750,              001,              001,         714375.00,         105000.00
OPTSTK    ,IEX       ,27/01/2026,00000165.00,PE      ,00000029.25,00000031.00,00000029.25,00000030.36,000000000131250,            41250,              011,              011,        8051737.50,        1245487.50
OPTSTK    ,IEX       ,27/01/2026,00000170.00,CE      ,00000000.26,00000000.29,00000000.18,00000000.23,000000001121250,           603750,              161,              121,      102791700.00,         154200.00
OPTSTK    ,IEX       ,27/01/2026,00000170.00,PE      ,00000034.50,00000036.23,00000034.50,00000035.23,000000001211250,           397500,              106,              078,       81652462.50,       14077462.50
OPTSTK    ,IEX       ,24/02/2026,00000120.00,PE      ,00000002.00,00000002.45,00000002.00,00000002.44,000000000048750,            22500,              006,              006,        2752462.50,          52462.50
OPTSTK    ,IEX       ,24/02/2026,00000130.00,PE      ,00000005.35,00000005.35,00000005.30,00000005.30,000000000075000,            15000,              004,              004,        2030062.50,          80062.50
OPTSTK    ,IEX       ,24/02/2026,00000135.00,CE      ,00000006.00,00000006.00,00000006.00,00000006.00,000000000007500,             3750,              001,              001,         528750.00,          22500.00
OPTSTK    ,IEX       ,24/02/2026,00000135.00,PE      ,00000007.65,00000007.65,00000007.27,00000007.27,000000000048750,             7500,              002,              002,        1068450.00,          55950.00
OPTSTK    ,IEX       ,24/02/2026,00000140.00,CE      ,00000005.20,00000005.20,00000005.20,00000005.20,000000000030000,             3750,              001,              001,         544500.00,          19500.00
OPTSTK    ,IEX       ,24/02/2026,00000140.00,PE      ,00000012.00,00000012.00,00000012.00,00000012.00,000000000011250,             7500,              002,              001,        1140000.00,          90000.00
OPTSTK    ,IEX       ,24/02/2026,00000150.00,CE      ,00000002.72,00000002.73,00000002.71,00000002.73,000000000090000,            11250,              003,              003,        1718100.00,          30600.00
OPTSTK    ,IIFL      ,30/12/2025,00000490.00,PE      ,00000000.10,00000000.10,00000000.05,00000000.05,000000000011550,             4950,              003,              003,        2425830.00,            330.00
OPTSTK    ,IIFL      ,30/12/2025,00000500.00,PE      ,00000000.05,00000000.10,00000000.05,00000000.10,000000000183150,            14850,              009,              009,        7425825.00,            825.00
OPTSTK    ,IIFL      ,30/12/2025,00000510.00,PE      ,00000000.10,00000000.15,00000000.10,00000000.10,000000000128700,            34650,              021,              020,       17675295.00,           3795.00
OPTSTK    ,IIFL      ,30/12/2025,00000520.00,PE      ,00000000.15,00000000.15,00000000.05,00000000.05,000000000221100,            52800,              032,              023,       27461527.50,           5527.50
OPTSTK    ,IIFL      ,30/12/2025,00000530.00,CE      ,00000065.00,00000065.00,00000062.50,00000062.50,000000000018150,             6600,              004,              004,        3922875.00,         424875.00
OPTSTK    ,IIFL      ,30/12/2025,00000530.00,PE      ,00000000.20,00000000.20,00000000.10,00000000.10,000000000349800,            70950,              043,              034,       37612492.50,           8992.50
OPTSTK    ,IIFL      ,30/12/2025,00000540.00,CE      ,00000055.60,00000061.85,00000052.80,00000053.00,000000000125400,           224400,              136,              131,      133794045.00,       12618045.00
OPTSTK    ,IIFL      ,30/12/2025,00000540.00,PE      ,00000000.20,00000000.20,00000000.05,00000000.05,000000000257400,           206250,              125,              110,      111389272.50,          14272.50
